CH4_ppm,CO_ppm,CO2_ppm,H2_ppm,H2S_ppm,NH3_ppm,LPG_ppm,CNG_ppm,target_Methane,target_CO,target_CO2,target_H2,target_H2S,target_NH3,target_LPG,target_CNG
17890.465576061415,1.2458721137536712,379.71573810267057,1.0408552138137828,0.09685556860678013,0.19844122324934774,10.876758325272233,1.075096994514243,1,0,0,0,0,0,0,0
14623.46931447149,0.8914141259866246,351.7499615042724,17647.670069460964,0.07750117999664224,0.7206073253350964,10.93744510062491,1.3657253288345776,1,0,0,1,0,0,0,0
166.9465963204359,1.8962378623847862,2740.476710519976,1.5532056420729816,0.28608375872182873,0.1764980576104273,8.14261832192495,1.6781663788768326,0,0,1,0,0,0,0,0
188.69880889996628,1.749259163010865,427.63659340438693,1.574279952875602,0.12104367969697144,0.3317280455966032,5.834797962285255,3.1002483892007127,0,0,0,0,0,0,0,0
15113.591974837283,1.6987618754683078,396.81875772706877,0.8277609865716721,0.10122395232801035,0.602380557335626,14.467399332669544,0.004680666867311611,1,0,0,0,0,0,0,0
154.06453082809563,1.1282702868053307,376.724928334643,19075.12964418497,0.49480948704586186,0.24512567220761938,11.096672628651643,4.437092894153905,0,0,0,1,0,0,0,0
147.03147638490267,0.7551679871254725,432.30696126890916,3902.832481862047,0.4753903784234462,0.9423935992540767,6.769570646710552,2.7945106567823426,0,0,0,1,0,0,0,0
20868.275288285346,0.8011913060415563,425.07590453956385,0.24857607598467252,0.14864807763012217,0.5647378054169577,447.3762,21.38959,1,0,0,0,0,0,1,1
18427.086252022866,1.3884803193401967,426.45830729518696,0.6345825169118293,0.060721618264892085,24.567665100097656,5.540062041866748,0.9232195616973321,1,0,0,0,0,1,0,0
11952.812536681518,2.0686574283123127,449.3729272350539,1.407905710846687,0.44327025092298483,28.79554748535156,14.193716686905073,1.5394086076438307,1,0,0,0,0,1,0,0
18898.764246626524,0.5427959920406331,432.1481321039104,29239.313598550536,0.367067433637804,0.1003147709073754,5.09625824613105,2.44014735470323,1,0,0,1,0,0,0,0
5908.957241467095,0.5185268324178443,424.83285585084485,0.183925191450223,23.0,0.4869513317498675,8.99633241226659,3.60515145867227,1,0,0,0,1,0,0,0
2335.3466659204278,0.8270288852546219,356.6319554846607,0.2655552636712536,0.3429679015685034,0.6201859662219177,19.42801,22.18365,1,0,0,0,0,0,1,1
107.46798801910096,1.767629184819001,225.5171256718857,1.0402027975217911,0.4069099196980321,0.8462196345543507,9.8686384100921,2.258981023560686,0,0,1,0,0,0,0,0
104.65415305981928,7122.568887541486,401.32743121335284,1.0108198507455706,0.21406517956747906,0.4590163267640862,10.997383247047743,0.9860697616952685,0,1,0,0,0,0,0,0
13396.916296756332,1.6083216425316227,61.84022479386776,0.2648723423601166,0.30602841793190205,0.33435806241297655,14.40725029250924,0.40042933182974805,1,0,1,0,0,0,0,0
112.71733007758277,2656.8531262878178,436.4609594062932,0.538729082173023,0.4346137256923235,28.235973358154297,8.154830321036288,0.9502338822421702,0,1,0,0,0,1,0,0
108.52040459658761,2.21660566907137,369.1313816265493,0.8332991172746599,0.06910068610576314,0.22364623746267132,12.819933726463976,4.183215372099818,0,0,0,0,0,0,0,0
14153.466091095048,6.4328497884240985,362.80590136316704,0.5262772092821187,0.2725033373368624,27.641843795776367,10.469189953437805,4.643254242312777,1,1,0,0,0,1,0,0
103.81983022740205,1.0142866867540503,4699.918673816816,0.47571431029882427,0.19755404410588034,0.35509385660620674,2335.208,22.09775,0,0,1,0,0,0,1,1
134.35516543176348,29.9836750826537,387.5816391996408,1.5747784133094944,24.02989196777344,19.79540634155273,13.036560629134476,2.8461739991416533,0,1,0,0,1,1,0,0
4929.828831871902,2.912773414190802,433.67369999006047,0.4217931376470785,0.1487569808959961,23.62845802307129,8.35186210949116,4.8169175932749155,1,0,0,0,1,1,0,0
155.3778583477636,1.9040042206900534,385.63266324498363,1.4646704039740692,0.4372379861736116,0.7955687840048232,94.18195,21.13475,0,0,0,0,0,0,1,1
106.4966619782736,0.6437700039544293,392.7708289413948,0.3893030753307847,0.26407152564784603,0.6958049738802605,51.46516,22.26963,0,0,0,0,0,0,1,1
137.49232802059558,2.5037771016217625,5017.710414147607,0.30677648151375303,2.107988119125366,24.989999771118164,18.16927,20.32704,0,0,1,0,1,1,1,1
142.98346822260137,1.5717866184330225,424.79977662510953,1.240143515439944,0.4230987016575767,0.6690027392158964,10.344681727939253,0.4902825612240458,0,0,0,0,0,0,0,0
117.24114368826133,2.2317613633915117,383.8534376707851,31003.3829079386,0.3816541274677071,0.46514032831340113,8.453121115577584,1.6057833087728401,0,0,0,1,0,0,0,0
21400.205045921462,42.29867261861455,410.62797990793575,1058.885028596993,25.0,0.14185857920242548,9.837350796806533,3.191745469834096,1,1,0,1,1,0,0,0
21243.62845928481,12.350573634615651,411.30001948689426,35523.22263739129,0.016509988378191343,0.7587798867231582,11.877251432189187,0.9725805122828307,1,1,0,1,0,0,0,0
9717.738055085512,1.419994048396602,380.548890855329,1.8041424420602743,0.2703336876886873,0.8558806789373355,10.702606131968437,1.7242729371087369,1,0,0,0,0,0,0,0
169.72921568436482,1.018878989609567,355.72985184978506,1.8376955141612157,21.60727310180664,0.37265758814242367,11.363144201474652,3.228438193315402,0,0,0,0,1,0,0,0
147.88369558855692,0.0,986.7480805778176,22974.125022074582,11.69867706298828,0.6126028131104863,12.880754272757427,1.5596601627831719,0,1,1,1,1,0,0,0
24759.41867464224,0.9031245185643045,379.37592898117606,0.7430225687387993,0.013617364913442231,0.9026230429531774,11.708762667036233,4.152280193546,1,0,0,0,0,0,0,0
105.52287058901615,2.1799513478981245,369.8217953770463,6946.846776700811,0.26115747820644014,0.1365141478280571,58.36107,22.78742,0,0,0,1,0,0,1,1
188.79594310665925,0.720265313254806,3996.0228000424895,8964.272096674329,0.1340848456948207,0.34738618514235786,9.719563073012855,0.6107605590626963,0,0,1,1,0,0,0,0
169.47640634116726,2.288602207819881,382.6982029444077,1.7251448996524574,0.2577560556328278,0.8723268559710057,18.75374,22.54044,0,0,0,0,0,0,1,1
165.71792571976823,9005.994746681552,381.0366697519331,1.2419180495538913,0.12301497850289067,0.6084210621121723,19.34335,21.54778,0,1,0,0,0,0,1,1
191.32012771869404,2.036163342479325,388.4537251769993,0.419292778342261,0.46788206357887824,28.439207077026367,13.455316501776474,3.1862455589027916,0,0,0,0,0,1,0,0
154.15058641438435,2.5597305000029196,510.7208506839799,29820.408843178084,0.048058738856162075,0.3623878143465198,13.802258757457869,4.354244919242076,0,0,1,1,0,0,0,0
107.37233128134099,1.3601041858186949,1014.0220246469956,0.4656386528899147,0.04323470161401388,0.6367600166771967,14.871459240927718,3.35712801263596,0,0,1,0,0,0,0,0
24811.25324480846,1.7495072564202396,416.68488474045404,19042.51325276401,0.4359813258589747,30.31304168701172,11.85491016259622,3.707846994752446,1,0,0,1,0,1,0,0
116.22722713732558,1.7567698608782298,424.5100276266729,1.1126788564494599,0.11137957820349947,26.047101974487305,12.951741510467745,4.8011238556367015,0,0,0,0,0,1,0,0
21697.223443482657,2.0930270106261846,411.7240653292936,0.7962703722321959,20.0,0.47598617904844587,19.12164,22.33111,1,0,0,0,1,0,1,1
140.07076778590368,1.6754597874392083,997.5014726697576,1.7482986427678442,0.0,0.7287614856173161,9.816439484796929,1.2459299206737517,0,0,1,0,1,0,0,0
19059.26069645985,0.6490500961655807,405.57605150874736,0.20816976747002933,0.0,0.20895707223402593,429.2783,21.32884,1,0,0,0,1,0,1,1
19623.638403752317,41.21767953344607,2994.462346649521,33877.08502190922,0.0541210174560546,27.73206329345703,19.21657,21.41392,1,1,1,1,1,1,1,1
139.26338936566987,8381.354455472174,429.91617705669967,27054.56058731201,0.23684364236994837,22.821075439453125,19.49156,21.98746,0,1,0,1,0,1,1,1
159.45431292563072,1689.909244927244,1004.0246378019248,1.983213602993247,0.3653426111192764,28.36746406555176,12.054778022758159,1.8821572485282578,0,1,1,0,0,1,0,0
117.08972122763443,0.5808147652379918,408.15480844008624,0.36942605331211675,16.0,0.35484071017784147,14.321639119350154,2.30795334873648,0,0,0,0,1,0,0,0
18099.008132911124,7450.738658529373,819.9369377917849,24058.07643732999,10.0,24.285058975219727,18.82716,21.58432,1,1,1,1,1,1,1,1
137.62304220814198,8542.504784305615,0.0,0.8373473956321588,0.024041042683562275,0.34581080857667007,5.10184337372332,3.8713910070742457,0,1,1,0,0,0,0,0
180.41807285299888,1.7737695012090011,445.71204909965854,1.0746060578245982,0.0,0.5179728406067361,41.67403,22.3065,0,0,0,0,1,0,1,1
17780.40856201746,1.8259667086149485,447.96816038250836,1.0664095475507378,0.39424478185241496,0.12200647498998453,6.8773346461233995,4.401778112008076,1,0,0,0,0,0,0,0
11795.651056207083,2.484342860598422,352.24806513576874,1.0543115844592206,0.4226508202085099,0.2061646893011717,14.8908915189954,1.9758149927452489,1,0,0,1,0,0,0,0
9391.800953528364,2.8559421635830775,419.42487778347225,35352.24698414814,22.0,0.773559824052805,9.123117445301688,1.704566332500204,1,0,0,1,1,0,0,0
144.19376004177275,1.1180720055546236,4001.073083998037,1.603428695868908,0.3419800288436405,28.16461181640625,12.65242033952924,2.5975608227528775,0,0,1,0,0,1,0,0
122.59438630673621,2.7806870000363233,11.871963476632958,1.5206690817862116,0.08728235542717,0.5458130576930336,29.40658,21.63309,0,0,1,0,0,0,1,1
113.71425009391503,37.846221051863445,354.41933662039287,1.086413359691945,0.3623684289677389,0.5038504683138704,6.883326617342495,4.644399025386199,0,1,0,0,0,0,0,0
101.58407907969568,0.9101534054498723,415.52887399506864,1.7822884255451044,0.1555290222167968,0.4236442283323151,8.14769770973741,3.7853029328346723,0,0,0,0,1,0,0,0
17849.62620014776,2.004680757682597,443.66734745315796,0.7135233405447,0.06564549039452888,0.5169259269729853,11.489305805706753,4.846810427655937,1,0,0,0,0,0,0,0
149.61846113114964,1.4796265136869358,353.9313821080099,1.2829622183462226,0.3143396377563476,0.8140359480770086,11.517976189991309,3.1451431505295186,0,0,0,0,1,0,0,0
8604.229470518818,1.301174071240926,391.1602199204556,1.0246141130706234,16.0,0.8803632038455889,10.046828366127071,2.8441172993216974,1,0,0,0,1,0,0,0
152.91734048329846,2.0592519236796045,355.3066520048497,35982.030513607264,0.4148441655252433,0.5143030720595587,6.614102951467421,4.428690622219441,0,0,0,1,0,0,0,0
20905.289125400108,2.2392367122175463,438.9477265770109,34256.40384736891,0.0,0.5489862566838376,19.33278,21.95073,1,0,0,1,1,0,1,1
14899.898141398438,1.6175397740807511,425.2828740484289,36691.60361886921,0.0014643027379481754,0.6279838934898306,12.95143703995055,1.719796648675913,1,0,0,1,0,0,0,0
167.2411060052753,1.1937739453083502,384.6624273375696,1.728591828570165,0.43147577316746555,0.6498105334397004,9.499248117950838,0.3451375362932474,0,0,0,0,0,0,0,0
180.9744225442294,2.4655382388988243,406.4888958915561,1.5122615563546165,0.4565393938384133,24.41050720214844,10.433927121564473,3.4146510214959673,0,0,0,0,0,1,0,0
17092.613580011457,38.85445351548248,987.7446427397532,9939.919858133257,12.0,27.808629989624023,23.97459,21.42607,1,1,1,1,1,1,1,1
189.62986382104765,2.074667378900534,892.6950330622393,1.3650474675614883,0.40788744749059996,0.3567164959779655,7.554670063608913,0.12327429516472144,0,0,1,0,0,0,0,0
123.47461412195872,2210.7545627030613,366.7221133677005,1.32105105424707,0.1331898883466675,0.11594228939362279,8.434444896144775,0.2576832955271474,0,1,0,0,0,0,0,0
166.13851460624767,2.9916150694789434,397.5017599336248,30018.71979024873,0.17975222211517922,0.9539825780774486,13.767542507368836,4.564229059626761,0,0,0,1,0,0,0,0
17122.88644629063,0.6160019678140598,408.9226829507122,33603.23218121301,5.661791324615479,0.5751454415315841,11.529781092875378,1.637123480715873,1,0,0,1,1,0,0,0
130.849991439746,1.1362645414914514,361.1826166443399,1.1088296909581443,11.288087844848633,0.22282402203259294,11.956012069461867,3.6246160995439163,0,0,0,0,1,0,0,0
179.94516049472776,2.5265913857507147,429.75582448203517,1.0179606614076697,0.2244973730324899,0.17523088793097058,5.471709355439928,1.2597219088337734,0,0,0,0,0,0,0,0
194.02155699387424,0.7515319760321616,355.5307735210513,0.5199290290777022,0.349082977908688,0.9420259945445993,5.694022530522965,3.080664189451745,0,0,0,0,0,0,0,0
164.38768807393205,0.5705816272351059,357.6577002557253,9895.517934643363,0.3203453874110838,0.7334395731744096,13.698344377894045,1.66030518742748,0,0,0,1,0,0,0,0
116.42645618451547,36.90684588142325,401.31722180961043,1.650845661403168,0.14633790653227835,0.7935030330197279,10.036337402588106,1.7549637060657497,0,1,0,0,0,0,0,0
18813.168829951435,2.469189609284357,378.17343349525544,1.3273249473919622,0.18431050978453029,22.501585006713867,7.950479633368261,0.871198656200784,1,0,0,0,0,1,0,0
167.99802463775637,1.526530723812734,356.6012367534106,22061.378771946856,23.0,28.382095336914062,10.128632103009704,3.652570798091683,0,0,0,1,1,1,0,0
186.6175415044932,1.0347595441498612,364.5562288289061,0.6817004097251999,0.4795762799975588,22.905759811401367,14.029153323144733,2.9689395237633147,0,0,0,0,0,1,0,0
3772.520374972961,0.9256890880977787,435.9567614211513,0.5116517903841282,0.21722891746603856,0.9327752173968067,6.34930721104646,0.5267121962670163,1,0,0,0,0,0,0,0
132.63313696697813,1.8770198338335369,804.620593142538,1.3153244550273056,0.3825030937071008,0.9952918609396116,8.359371706103467,0.48828019107356235,0,0,1,0,0,0,0,0
18094.674213950057,1.3790490752146785,416.1109671344983,29236.66208142176,22.0,28.62169647216797,5.301603599291541,4.087102122867553,1,0,0,1,1,1,0,0
142.2061017477132,2.073459265013853,408.92568522906424,0.6171512904787388,0.0,0.1658951050748423,5.76546340714983,2.684556125047299,0,0,0,0,1,0,0,0
5137.7333770437535,2.4818807331998016,351.9376101518587,0.3862208942386617,0.22525478930095538,28.047182083129883,10.072848098672296,2.99217177463234,1,0,0,0,0,1,0,0
150.28055030582487,2503.016593424208,192.5001420132853,0.41069354709967665,0.0,0.9978630047999932,14.166113904763094,0.4892793305743204,0,1,1,0,1,0,0,0
151.82907279179014,1.3110437403059345,607.8040549921457,28007.76884035368,0.18011772526669773,23.15020751953125,13.488777925491627,0.0013740636732367806,0,0,1,1,0,1,0,0
160.90259403981423,1.8657055693312212,4006.2632073430655,35948.83650926581,0.04801124941171969,0.9347794635730934,7.308808625187918,0.6452641812270504,0,0,1,1,0,0,0,0
16309.015478721083,2.1899315028442166,425.068055372775,0.37948826327313523,0.43411795111424306,0.27703804395242915,29.10603,21.75511,1,0,0,0,0,0,1,1
168.82613401295828,1.260252505047484,398.31132004088477,1.4232090852015562,0.05374411421669789,0.8995264658237504,10.842020963065742,1.5793564552544404,0,0,0,0,0,0,0,0
22615.79809301093,37.12493398959535,407.7939822875792,1.7896667886950952,0.302420510482442,27.79117774963379,5.9072926582592995,3.171471258723195,1,1,0,0,0,1,0,0
102.28011511857096,52.65209106522085,413.232835739902,1.7762849665130016,0.0,0.4370821421248924,10.094683333463882,0.9230919731647713,0,1,0,0,1,0,0,0
15105.352920850257,0.7431894862302051,438.34000041545283,0.12439160519958908,22.720659255981445,0.2857314005777226,8.701170178583649,4.770775757204396,1,0,0,0,1,0,0,0
147.89079039127216,2.6525127193393514,419.65212522864863,0.7774287053269626,0.00620988331370409,0.28503084037994686,11.552016561521821,1.0341307222686762,0,0,0,0,0,0,0,0
129.8473792632544,6.095484153942154,798.6892715607402,0.8490976249493718,0.28200297009322417,25.332014083862305,6.640672945188799,2.356803698008201,0,1,1,0,0,1,0,0
145.4305159189634,1.6572586294948597,445.0709103456649,37403.05658849688,0.16134286917216362,21.953353881835938,28.42464,21.42607,0,0,0,1,0,1,1,1
165.00915723487174,1.5933956521156987,386.2204570743372,32040.594551370603,0.4891607690789046,0.21416726549224574,7.869082578344498,0.09622737004920334,0,0,0,1,0,0,0,0
112.17028910602447,17.538447619653958,385.5077107682081,0.1591280223169298,20.0,0.7563548560022891,14.770132232276506,3.045996150028165,0,1,0,0,1,0,0,0
8656.888956327199,1.5561388075890499,10.149994515750135,1.5336984581827655,0.09807172147311649,0.8973937492000599,7.876414100021412,2.7219515302527872,1,0,1,0,0,0,0,0
111.07081470745977,1.151342550785861,4017.859581536033,31075.491398180096,0.15332259036365758,0.6172314937896388,11.641406886003587,2.7292537072244656,0,0,1,1,0,0,0,0
185.95693603414873,0.7392490439652195,373.9240240482285,22048.74214285018,0.24617503682325548,0.5325339961266505,11.44936698086168,3.8678242572968227,0,0,0,1,0,0,0,0
156.23839093805847,2.5089961051087215,411.75380647051486,37193.98270674185,0.11286022441535193,0.9604584779807863,12.6793120411085,0.6300900157365136,0,0,0,1,0,0,0,0
21928.93522391748,2.862014109571787,3995.784887715824,0.47447047259667363,0.37670861710685355,0.2992564163440221,11.514796059075653,3.1148709185735846,1,0,1,0,0,0,0,0
21843.199422143764,2.8230955935791826,413.1668061469075,0.24659032041333614,0.09202739096282375,0.39117671657784436,10.239376608283537,3.4985999604076894,1,0,0,0,0,0,0,0
181.5255614535291,0.9235699109585613,396.455956908088,1.3317776244174226,9.0,0.809879724482947,13.978210550252802,2.3815287531727565,0,0,0,0,1,0,0,0
134.18074031435776,2.110210307156059,826.2101079662449,0.3028619799719756,0.14106829651249464,0.8670092541731799,7.898844655108914,3.1268791228346586,0,0,1,0,0,0,0,0
3113.584917950958,1.8299275391207126,415.01002632184725,20229.651707859004,0.29890081654537776,0.9626372258878468,10.848160041820734,0.3379571574596296,1,0,0,1,0,0,0,0
189.1604820391385,2533.703913028381,435.4239018125401,21080.70941118338,0.002882207096920608,26.636585235595703,6.577579089397152,0.7262084219082615,0,1,0,1,0,1,0,0
188.46395661035632,2.535261744452187,398.68991252626984,0.30929376881473825,0.09099577961640026,0.6629478938456851,49.16949,21.20746,0,0,0,0,0,0,1,1
20427.85875197096,2.74743641438811,382.96911054768145,18638.1364811017,3.9240026473999023,0.787336556337037,22.60067,21.60871,1,0,0,1,1,0,1,1
198.92717516063976,0.839889517594161,364.99420444160995,0.8654068767140365,0.30870150950126096,0.5469677514791818,7.093514065681551,0.5334673827434561,0,0,0,0,0,0,0,0
4220.583210071216,6638.702134196496,3986.048789348789,21879.2098790531,18.0,26.710887908935547,28.15123,21.47474,1,1,1,1,1,1,1,1
151.24965327104763,0.9883334727863733,387.42106601754085,1.7152278115790296,11.705469131469728,0.5412616613993437,9.083622632554734,0.8399600864666024,0,0,0,0,1,0,0,0
179.73309730994748,2.523888586628191,485.55241363441866,0.580945645256073,0.27460561530430594,0.4789396160094207,7.559018018925486,1.5283756293234885,0,0,1,0,0,0,0,0
111.01345176206499,2.7905405042230154,425.4519283947627,0.26375836086684423,0.42684328159126467,0.5042460020334154,12.134527012090558,1.7925958500830657,0,0,0,0,0,0,0,0
178.3047065508204,2.201107998170389,5024.873259464065,0.5166921759531897,0.043419754807057453,0.20435175881696954,12.413379651956355,0.645959569452762,0,0,1,0,0,0,0,0
181.22258258554274,0.5439594087429349,281.8235725098867,19026.98276682936,0.19661488513223674,0.7767670790897707,6.256720936135153,1.3211048910193761,0,0,1,1,0,0,0,0
157.71920058884484,1.946053843316567,426.10281759917797,1.3004573749294974,0.41226094398434104,0.26408670683364033,8.881516355795872,1.581750833685955,0,0,0,0,0,0,0,0
15286.620761443832,1.5503356891557698,445.5767403239546,-57.25045829811813,0.34366715213829035,0.6074287069823396,10.58736618266825,0.9678923287139268,1,0,0,1,0,0,0,0
165.62270650485095,27.81108151067278,398.27013823085935,0.8492854422253062,0.45145230170486533,24.989999771118164,7.178472387891043,2.3563368308988064,0,1,0,0,0,1,0,0
191.5017684597958,2.3815773645104645,383.77959401068745,1.4059421364852087,0.07165345604871665,0.640327999722949,19.49156,21.98746,0,0,0,0,0,0,1,1
17686.216477090566,0.9968967560397758,152.46821870861862,1.802563561422352,0.2753714697278916,0.3427224074878795,14537.66,23.57028,1,0,1,0,0,0,1,1
131.1102791148968,1.2914434538615116,435.5375622940429,0.30872631546806245,0.09833546956694411,0.829727548967448,10.703795553411668,4.446227642116518,0,0,0,0,0,0,0,0
167.14204510638754,1.04004710282775,1005.6644066236908,1.2339026111488398,0.395191640927235,0.14086055068410364,6.775492922480627,3.870783064379413,0,0,1,0,0,0,0,0
183.32170956268294,1.8207668554633072,361.36142959003416,0.29646857690607176,0.12341354265759025,24.124814987182617,5.044314093137594,2.82938544334138,0,0,0,0,0,1,0,0
19126.734451104385,0.7046158776242981,366.83112342471753,1.9008606957831584,0.17226261913711877,24.648584365844727,12.961947870890324,2.409018955202668,1,0,0,0,0,1,0,0
159.08425062841928,47.07102845064529,443.76653653209223,13278.428968063725,0.22386008433516702,0.27354781161026087,7633.272,21.31671,0,1,0,1,0,0,1,1
9690.26237074641,46.71120347829356,509.40805588200976,37321.02164528782,0.0913457870483398,23.58226585388184,87.11759,20.72383,1,1,1,1,1,1,1,1
143.37165794892837,1.901567922079564,371.3815577302022,24994.961659232,0.16098125481786058,0.6492394080972822,6.322153034107471,3.351296693086213,0,0,0,1,0,0,0,0
189.01746987777253,2.596010002549566,123.35849923097,1.3566377506989198,0.19731464465715381,0.3330904533149244,9.512091054779367,1.5872017665038256,0,0,1,0,0,0,0,0
136.16406528918125,1.7188202802378247,3598.163740168406,21955.58238632183,0.08208457174781542,0.4520727588704796,18.99528,21.80398,0,0,1,1,0,0,1,1
138.10055955349475,41.92451808507344,396.5883890922006,0.823396619723806,0.4900779600382475,27.129173278808597,8.834768032260031,0.25973405326678245,0,1,0,0,0,1,0,0
135.7557485048505,47.247175261340544,402.2931985019244,20988.876996176947,0.12548198174401226,0.38558910354266696,10.233046215042616,1.5589993178558688,0,1,0,1,0,0,0,0
136.27485365497108,0.7275656273239374,445.7211653421683,0.9378547885866716,21.479183197021484,0.7457763993277079,11.971790209727345,0.6208183051646826,0,0,0,0,1,0,0,0
140.47587795152927,0.6923630820918429,358.8402796702584,1.0004141721892408,0.25824609540271704,0.20788997251020852,9.204411612635543,2.9271523532970027,0,0,0,0,0,0,0,0
19837.11898456384,0.9612168277765988,393.7412513818349,18346.507750475168,0.4377208285301731,0.5662209028674086,11.520453012164683,1.4651547891295946,1,0,0,1,0,0,0,0
3664.281698917854,2.3178580702611864,386.1533363820044,0.6089389943773837,0.3493095646572309,28.19207763671875,10.784931210947114,2.277673484192779,1,0,0,0,0,1,0,0
160.70856396349012,2.0910598375111533,392.6316974721814,0.34971629964929773,0.06511449398319247,24.19961166381836,12.742419050705676,0.6226539599277503,0,0,0,0,0,1,0,0
144.24203065922464,2.006951989254339,404.1604732895659,1.794883934893295,0.4836572065586403,24.96566772460937,10.836738399669265,2.9032220007928684,0,0,0,0,0,1,0,0
187.38341047385708,2.183198767121563,399.96974798721806,0.6394839108197028,0.08739436190615463,0.6390304693399167,11.961638657213125,1.1807882375030894,0,0,0,0,0,0,0,0
117.87492178212268,1.6455632584466064,422.64118829771536,0.5248773391904431,0.26785743905331705,0.23299676685754125,26.04176,21.57214,0,0,0,0,0,0,1,1
112.29023665731808,20.029934701014064,428.3093599979268,1.9305446910622102,0.49364818445109215,26.122699737548828,9.687687284977553,3.5820967833404143,0,1,0,0,0,1,0,0
140.77260720888526,0.9630443805524522,428.1892538577275,0.1300708459962596,16.0,0.8867451971422251,7.01038704265191,3.999368276690971,0,0,0,0,1,0,0,0
197.42876780708517,29.701038858670167,398.2285954015657,21159.08896066576,0.0,0.3543294647248002,7.248583167187763,2.940642518651517,0,1,0,1,1,0,0,0
169.979636877378,1.1202156554872875,357.0061702596002,0.14959092756735062,0.07367316518954858,0.20260689349146316,33.30814,20.6154,0,0,0,0,0,0,1,1
23160.53629117795,1.3528565114947442,500.6820862259854,1.6513377384397045,0.3423911023604072,0.9224111693190035,12.571336955621135,1.680695041893111,1,0,1,0,0,0,0,0
139.03345653977846,2.303213824845062,614.6207044463679,1.9720916383088525,0.3247370685612322,0.15305032636938176,14.300179100663213,4.367518721951175,0,0,1,0,0,0,0,0
129.51519685193102,2.377054912289325,389.5979718966591,17956.745484956635,0.24712087645109182,0.18492411695750638,13.420299667356662,2.8179475880151665,0,0,0,1,0,0,0,0
195.65780624348764,50.33601412686194,401.9442447087006,1.6593103210536158,0.34267175358251045,0.49508899847776666,12.743747464376733,0.7750122792156683,0,1,1,0,0,0,0,0
142.69195894168257,34.08441740929336,424.02231464902445,0.3752558143629192,0.26618797378810904,0.30840528387796146,12.691566477560292,3.239956728776709,0,1,0,0,0,0,0,0
171.10849421065708,2.916775026152948,365.8847032144637,1.8031326084321682,20.0,0.5270848450581537,10.534424176426853,1.5516348433017009,0,0,0,0,1,0,0,0
181.04381441712937,30.539132430104598,398.27078960595975,0.47786186673649966,0.4798290488614335,0.8926776888784348,5.93680017230921,0.6951537861531637,0,1,0,0,0,0,0,0
165.75229214809553,2.746933938312446,440.8424753720728,1.6244845834004444,11.35071849822998,0.6522449251472844,12.775915950487029,2.0817609730546494,0,0,0,0,1,0,0,0
123.260579173498,2.9666068517034736,364.3011384462863,8967.711462800931,1.5452661514282229,0.5018029134223123,12.197800464621329,4.459962428903733,0,0,0,1,1,0,0,0
128.79836964942507,10.9302551396006,406.5958831436363,0.8884948090148141,0.03284309448633704,0.4285456612599472,12.938128566989846,2.8079460407870425,0,1,0,0,0,0,0,0
102.2982888792878,2.140848716232779,376.3176177745419,0.23331995421744325,0.13094569810355888,0.19035941869670495,429.2783,21.32884,0,0,0,0,0,0,1,1
196.93785605363962,2.90847307115224,415.8988813685851,1.2520226617886112,0.4432365584612276,26.807842254638672,10.369585944043752,2.142687691112191,0,0,0,0,0,1,0,0
183.46529998741744,1.6099354500528549,386.82009080466395,1.8565276284694618,0.2555715469781425,0.9755221020372056,30.65587,21.6209,0,0,0,0,0,0,1,1
17551.706844145698,1.4496971733213706,3998.345622197912,55.87321929117518,15.0,0.7733894803050285,11.25202848485316,2.2094353196550993,1,0,1,1,1,0,0,0
189.24208185930598,1.4361747888162637,398.120144489039,0.4998020462184817,0.1973943710327148,0.5099670364851447,14537.66,23.57028,0,0,1,0,1,0,1,1
115.36803719984454,2.404267704277419,409.702820225009,0.5650018117476654,0.12220825530925916,0.7878369895163652,24.93863,21.09839,0,0,0,0,0,0,1,1
104.20377501263653,2.174573329085198,368.8784186230361,1.7334545304552742,0.3330735530538739,23.31215476989746,13.742122549349554,2.0649614952517146,0,0,0,0,0,1,0,0
113.52932894992212,1.598004197686997,371.9958566168682,37031.013316551165,11.133589744567873,0.5402018950773095,9.966289123093052,3.1501749704839273,0,0,0,1,1,0,0,0
188.34193453075744,1.962210782359418,374.0388664251741,25073.814225198443,0.2010372174290574,0.5736472711772399,14.309764897752293,1.4731311393736553,0,0,0,1,0,0,0,0
116.0490760335313,41.97679641462682,415.7361959089978,1.5283352280592193,12.0,0.8154064384310459,8.225596886041098,3.795357347767456,0,1,0,0,1,0,0,0
106.81262752424212,1.2296510645977252,380.38785769634075,1.6636714848293224,0.1044744821239636,0.7878019835470987,26.73894,21.85287,0,0,0,0,0,0,1,1
22091.445575505724,23.7339228687197,413.1797601109629,17979.0934516014,0.16068446317067392,0.45988714630098493,5.448027854216324,2.761683572130859,1,1,0,1,0,0,0,0
141.50625242364254,0.5094277552886977,390.3951340816968,11860.426495429976,22.691377639770508,24.296649932861328,10.51071994234168,2.643736379870169,0,0,0,1,1,1,0,0
12977.022679617328,4502.04143004088,974.4474710625956,35047.28690025498,11.63580322265625,24.805809020996094,24.27952,22.3065,1,1,1,1,1,1,1,1
123.59171321962057,35.826253451104314,421.9203149583251,1.7382040705439057,0.033233434591533106,0.8393321504055321,19.71448,20.75999,0,1,0,0,0,0,1,1
180.57167407562625,2.8053069535165385,397.04917387753835,0.26901593014225367,0.49930916794291974,0.1862244937390067,64.36238,22.1591,0,0,0,0,0,0,1,1
