MQ135_NH3_ppm,Hazard_Alert
27.4964542388916,1
27.64861488342285,1
27.519773483276367,1
28.224653244018555,1
26.175739288330078,1
28.2183837890625,1
28.60457992553711,1
27.784223556518555,1
28.034761428833008,1
27.750303268432617,1
27.44630241394043,1
28.070268630981445,1
27.9360294342041,1
27.663129806518555,1
26.946924209594727,1
28.1603946685791,1
26.249326705932617,1
27.43120765686035,1
27.610836029052734,1
27.40419578552246,1
28.0963191986084,1
26.842477798461914,1
26.833534240722656,1
27.646987915039062,1
26.595415115356445,1
28.04493522644043,1
26.83257484436035,1
24.190223693847656,1
27.02972984313965,1
28.320159912109375,1
26.93939208984375,1
26.983619689941406,1
28.211498260498047,1
26.635921478271484,1
27.48070526123047,1
27.95587921142578,1
27.118804931640625,1
26.829301834106445,1
30.03946876525879,1
27.741153717041016,1
28.016361236572266,1
26.3554744720459,1
28.545103073120117,1
27.43268394470215,1
29.440940856933594,1
27.52813720703125,1
27.48186683654785,1
27.534597396850586,1
27.423084259033203,1
27.407047271728516,1
27.166738510131836,1
26.926677703857422,1
27.349613189697266,1
27.10936164855957,1
27.72735023498535,1
27.795196533203125,1
26.934900283813477,1
28.93177604675293,1
26.545286178588867,1
27.039112091064453,1
27.242067337036133,1
27.95196533203125,1
28.65985679626465,1
28.894004821777344,1
27.06260871887207,1
28.431062698364258,1
26.831722259521484,1
26.26979637145996,1
28.685035705566406,1
28.602806091308594,1
28.19597816467285,1
27.153228759765625,1
26.842063903808594,1
27.046512603759766,1
26.28013801574707,1
28.061826705932617,1
27.380868911743164,1
28.207733154296875,1
27.22723960876465,1
27.159423828125,1
27.573909759521484,1
28.211097717285156,1
28.53227424621582,1
27.747364044189453,1
28.29994010925293,1
27.69979476928711,1
29.06360626220703,1
28.3992862701416,1
27.45023536682129,1
26.00589942932129,1
24.280689239501953,1
28.564767837524414,1
28.188413619995117,1
28.467641830444336,1
26.317354202270508,1
26.342363357543945,1
27.652339935302734,1
26.967880249023438,1
26.38218879699707,1
28.68279457092285,1
27.817140579223633,1
26.206928253173828,1
26.637800216674805,1
26.90645980834961,1
27.95899200439453,1
27.70813751220703,1
26.838918685913086,1
27.9499568939209,1
27.791500091552734,1
27.387910842895508,1
27.981584548950195,1
27.208023071289062,1
26.352821350097656,1
28.139272689819336,1
27.578901290893555,1
28.991867065429688,1
27.410667419433594,1
25.0,1
26.406843185424805,1
27.24872398376465,1
27.133148193359375,1
26.218595504760742,1
27.71748161315918,1
29.875282287597656,1
27.135536193847656,1
28.55864143371582,1
27.505746841430664,1
27.433563232421875,1
26.59768295288086,1
27.66765022277832,1
27.668764114379883,1
27.381513595581055,1
27.46556282043457,1
28.57046127319336,1
26.572410583496094,1
28.780250549316406,1
27.526344299316406,1
26.77516746520996,1
28.19763946533203,1
29.389039993286133,1
28.24156379699707,1
27.70063018798828,1
27.321395874023438,1
27.90921974182129,1
27.9281063079834,1
25.86945152282715,1
25.550554275512695,1
26.97919464111328,1
27.236669540405273,1
28.417158126831055,1
26.414133071899414,1
26.970069885253906,1
28.922012329101562,1
28.51952362060547,1
29.23213768005371,1
28.722774505615234,1
29.181690216064453,1
27.376934051513672,1
27.284086227416992,1
27.66661262512207,1
28.334810256958008,1
27.252426147460938,1
27.0257511138916,1
26.902061462402344,1
25.0,1
27.84319496154785,1
26.22612190246582,1
27.575740814208984,1
27.414371490478516,1
27.641111373901367,1
26.37150001525879,1
27.911537170410156,1
28.800642013549805,1
24.632144927978516,1
27.429903030395508,1
26.719181060791016,1
28.22659683227539,1
27.96259307861328,1
28.42740821838379,1
27.236568450927734,1
28.78485870361328,1
27.562646865844727,1
27.5371036529541,1
25.976245880126953,1
29.264347076416016,1
28.015647888183594,1
28.085086822509766,1
26.632858276367188,1
27.813697814941406,1
27.488750457763672,1
28.18933868408203,1
28.276174545288086,1
27.40083122253418,1
27.422761917114258,1
26.955772399902344,1
27.929384231567383,1
26.62913703918457,1
26.473499298095703,1
25.986976623535156,1
28.826549530029297,1
27.578716278076172,1
27.656757354736328,1
28.6281795501709,1
27.991060256958008,1
25.531139373779297,1
28.1956787109375,1
26.407947540283203,1
27.065584182739258,1
28.637325286865234,1
27.804519653320312,1
28.245080947875977,1
28.569791793823242,1
26.933441162109375,1
29.273473739624023,1
26.253646850585938,1
28.05584716796875,1
26.956531524658203,1
28.596126556396484,1
28.133743286132812,1
28.777265548706055,1
29.273529052734375,1
28.078876495361328,1
29.60769271850586,1
26.98629379272461,1
27.507434844970703,1
26.935596466064453,1
27.00583267211914,1
27.754281997680664,1
29.3748836517334,1
27.795177459716797,1
27.062368392944336,1
27.760604858398438,1
26.54983901977539,1
25.19366455078125,1
27.845474243164062,1
27.11992645263672,1
27.80178451538086,1
27.26024627685547,1
27.867231369018555,1
26.502838134765625,1
26.836463928222656,1
27.045700073242188,1
27.344022750854492,1
27.108667373657227,1
27.04337501525879,1
27.84195327758789,1
27.5261287689209,1
27.396263122558594,1
28.71236801147461,1
25.908374786376953,1
28.542875289916992,1
27.18427848815918,1
27.893211364746094,1
27.987056732177734,1
27.683706283569336,1
26.779043197631836,1
26.93354034423828,1
27.848709106445312,1
27.376806259155273,1
26.63751220703125,1
27.919677734375,1
27.387638092041016,1
26.883573532104492,1
26.549179077148438,1
27.879650115966797,1
29.1450252532959,1
27.983503341674805,1
26.829992294311523,1
27.066911697387695,1
27.297182083129883,1
28.309959411621094,1
27.589954376220703,1
28.106151580810547,1
28.385522842407227,1
28.118606567382812,1
28.02463722229004,1
26.371639251708984,1
26.950775146484375,1
26.893394470214844,1
28.074174880981445,1
26.90094566345215,1
28.678890228271484,1
28.01995849609375,1
28.32697868347168,1
27.59082794189453,1
26.397457122802734,1
27.26175880432129,1
26.17163848876953,1
25.9030704498291,1
27.36345672607422,1
27.831270217895508,1
26.779237747192383,1
27.1829891204834,1
27.34661865234375,1
27.536088943481445,1
27.737123489379883,1
25.68140983581543,1
28.68020248413086,1
27.39011573791504,1
27.249279022216797,1
28.341663360595703,1
27.85037612915039,1
27.532739639282227,1
27.416645050048828,1
28.34221839904785,1
30.26154899597168,1
27.635597229003906,1
27.23346519470215,1
27.012920379638672,1
28.558446884155273,1
26.686580657958984,1
28.61346435546875,1
27.227622985839844,1
27.51997184753418,1
27.52459716796875,1
26.288768768310547,1
27.710861206054688,1
27.82157325744629,1
28.08881378173828,1
28.0677547454834,1
27.588645935058594,1
27.37299156188965,1
28.601604461669922,1
26.70878791809082,1
25.0,1
28.42601776123047,1
27.248859405517578,1
27.537458419799805,1
28.359445571899414,1
26.182363510131836,1
27.12478256225586,1
27.686199188232422,1
27.052278518676758,1
28.01232147216797,1
28.420677185058594,1
25.212570190429688,1
27.597082138061523,1
27.39977264404297,1
28.135168075561523,1
28.227767944335938,1
29.03243064880371,1
27.73830223083496,1
28.36214256286621,1
27.72982406616211,1
26.554161071777344,1
28.144977569580078,1
28.843395233154297,1
26.601072311401367,1
28.46646499633789,1
25.33016014099121,1
27.357669830322266,1
28.429277420043945,1
27.98539924621582,1
26.933860778808594,1
28.94664764404297,1
27.293079376220703,1
26.13899803161621,1
27.88180923461914,1
28.004737854003906,1
27.04574203491211,1
27.04082679748535,1
28.797502517700195,1
26.757814407348633,1
26.130826950073242,1
27.331998825073242,1
27.50543785095215,1
27.55387306213379,1
28.82427215576172,1
27.976680755615234,1
27.62002182006836,1
27.581819534301758,1
27.878488540649414,1
27.005840301513672,1
27.662216186523438,1
27.443729400634766,1
27.339508056640625,1
27.764020919799805,1
27.369873046875,1
27.268415451049805,1
26.84417152404785,1
27.11297035217285,1
27.392215728759766,1
28.240270614624023,1
27.01089859008789,1
28.782800674438477,1
25.748184204101562,1
28.064434051513672,1
27.42547607421875,1
28.065673828125,1
28.128494262695312,1
28.15962791442871,1
28.578655242919922,1
27.98462677001953,1
27.968509674072266,1
28.544025421142578,1
26.248451232910156,1
27.463430404663086,1
27.79252815246582,1
27.25136947631836,1
28.70907974243164,1
27.822158813476562,1
27.909442901611328,1
27.409149169921875,1
28.534019470214844,1
26.78915786743164,1
27.64244270324707,1
28.16397476196289,1
28.460983276367188,1
25.09559440612793,1
28.48565101623535,1
26.79549789428711,1
26.599720001220703,1
28.12616539001465,1
27.011537551879883,1
26.297019958496094,1
27.003551483154297,1
28.195758819580078,1
27.56307029724121,1
27.941862106323242,1
26.496728897094727,1
27.997800827026367,1
25.988636016845703,1
27.501190185546875,1
28.597530364990234,1
26.565311431884766,1
27.3018741607666,1
27.086761474609375,1
27.211862564086914,1
27.236053466796875,1
27.38307762145996,1
26.52847671508789,1
27.738231658935547,1
27.995872497558594,1
26.094669342041016,1
28.399240493774414,1
27.692045211791992,1
27.03239631652832,1
27.659725189208984,1
28.114227294921875,1
25.906402587890625,1
27.340030670166016,1
28.24493980407715,1
26.904878616333008,1
28.507591247558594,1
25.986631393432617,1
27.225685119628906,1
28.658863067626953,1
26.579912185668945,1
27.89681053161621,1
29.116065979003906,1
27.99760627746582,1
27.685110092163086,1
28.353124618530273,1
28.042537689208984,1
29.041282653808594,1
27.37868881225586,1
29.63775062561035,1
27.149513244628906,1
27.121360778808594,1
27.021270751953125,1
27.716960906982422,1
27.713359832763672,1
28.21249771118164,1
28.15707778930664,1
28.617595672607422,1
27.36359405517578,1
28.169660568237305,1
27.445232391357422,1
27.791128158569336,1
27.015714645385742,1
26.378204345703125,1
27.182300567626953,1
27.00141143798828,1
26.76970672607422,1
28.21769142150879,1
27.24530601501465,1
28.312156677246094,1
26.138994216918945,1
27.59597396850586,1
27.95460319519043,1
27.271217346191406,1
28.439863204956055,1
25.462778091430664,1
23.19700050354004,1
28.637863159179688,1
27.624990463256836,1
26.883703231811523,1
26.648223876953125,1
26.570009231567383,1
26.598655700683594,1
27.095928192138672,1
27.681108474731445,1
26.574737548828125,1
27.323665618896484,1
27.616436004638672,1
27.12981414794922,1
27.66796112060547,1
28.37452507019043,1
27.90618896484375,1
26.84429931640625,1
27.904190063476562,1
27.685115814208984,1
26.44355010986328,1
26.893505096435547,1
26.3950138092041,1
27.050518035888672,1
27.952484130859375,1
26.920948028564453,1
27.58782196044922,1
27.81064224243164,1
27.752552032470703,1
27.952167510986328,1
27.878005981445312,1
27.18698501586914,1
27.59050750732422,1
27.32152557373047,1
26.6571044921875,1
27.201406478881836,1
27.574405670166016,1
28.0421085357666,1
26.58249855041504,1
27.50679588317871,1
26.85165786743164,1
26.94967269897461,1
27.771657943725586,1
27.731822967529297,1
28.09661102294922,1
28.186973571777344,1
27.817609786987305,1
27.59931182861328,1
27.097270965576172,1
27.528947830200195,1
27.83074188232422,1
28.067808151245117,1
23.7598819732666,1
26.899616241455078,1
26.12055778503418,1
28.672176361083984,1
26.413921356201172,1
28.304492950439453,1
28.331867218017578,1
25.781709671020508,1
26.556930541992188,1
27.691465377807617,1
28.755355834960938,1
27.809839248657227,1
27.732465744018555,1
27.28143310546875,1
28.12991714477539,1
26.37099838256836,1
27.687786102294922,1
27.18157196044922,1
28.95492935180664,1
27.978397369384766,1
27.93252944946289,1
26.643844604492188,1
27.335126876831055,1
27.61476707458496,1
26.629390716552734,1
27.607574462890625,1
27.0209903717041,1
27.60845947265625,1
27.381601333618164,1
27.608076095581055,1
27.484880447387695,1
26.816606521606445,1
29.371049880981445,1
28.032400131225586,1
25.339611053466797,1
27.506580352783203,1
27.902219772338867,1
27.649181365966797,1
27.93544578552246,1
27.11813735961914,1
27.536224365234375,1
27.488645553588867,1
27.506610870361328,1
27.968338012695312,1
27.812763214111328,1
27.15167808532715,1
26.39068603515625,1
28.563581466674805,1
28.600961685180664,1
26.676715850830078,1
27.66201400756836,1
27.136098861694336,1
27.706968307495117,1
27.559749603271484,1
27.213672637939453,1
28.92645263671875,1
28.72237777709961,1
27.694944381713867,1
27.636220932006836,1
27.155059814453125,1
27.910938262939453,1
25.601537704467773,1
26.505952835083008,1
29.304744720458984,1
27.119909286499023,1
25.863969802856445,1
27.575685501098633,1
27.45638084411621,1
27.979169845581055,1
27.58695411682129,1
26.36060333251953,1
26.653837203979492,1
27.113855361938477,1
27.14647102355957,1
27.018043518066406,1
26.525794982910156,1
28.171802520751953,1
27.537206649780273,1
27.57617950439453,1
28.38722801208496,1
27.728294372558594,1
27.895721435546875,1
28.536014556884766,1
27.41390609741211,1
30.343557357788086,1
27.07256317138672,1
26.78422737121582,1
27.597578048706055,1
26.47544288635254,1
28.772319793701172,1
27.098461151123047,1
26.866708755493164,1
27.727994918823242,1
27.95230484008789,1
27.049524307250977,1
26.828266143798828,1
27.934396743774414,1
26.408987045288086,1
28.715166091918945,1
27.2141056060791,1
28.4466495513916,1
28.14167594909668,1
28.758052825927734,1
27.62851905822754,1
28.21625328063965,1
26.18157196044922,1
28.270389556884766,1
28.035829544067383,1
27.528026580810547,1
27.168554306030273,1
27.73897361755371,1
28.203269958496094,1
28.96648406982422,1
28.98572540283203,1
26.76173973083496,1
27.234920501708984,1
27.64966583251953,1
28.23243522644043,1
29.054527282714844,1
27.50588607788086,1
27.912607192993164,1
28.396926879882812,1
29.465587615966797,1
28.356340408325195,1
27.60273551940918,1
28.956424713134766,1
28.55463981628418,1
27.079023361206055,1
27.25887680053711,1
27.24580192565918,1
27.617881774902344,1
27.675642013549805,1
28.45685577392578,1
27.03500747680664,1
28.152755737304688,1
25.012191772460938,1
26.500091552734375,1
27.406206130981445,1
28.267902374267578,1
27.525348663330078,1
27.83028221130371,1
27.97683334350586,1
28.496562957763672,1
26.7685546875,1
25.78662872314453,1
28.538787841796875,1
27.2413272857666,1
28.004581451416016,1
27.96063804626465,1
27.37677574157715,1
26.930877685546875,1
26.573915481567383,1
26.442798614501953,1
27.6065616607666,1
28.644596099853516,1
28.623016357421875,1
28.3944149017334,1
27.335155487060547,1
27.017120361328125,1
26.5784854888916,1
26.771888732910156,1
29.291780471801758,1
27.362211227416992,1
26.943016052246094,1
27.248119354248047,1
27.035781860351562,1
27.450611114501953,1
27.902803421020508,1
29.296772003173828,1
28.515565872192383,1
26.72992706298828,1
26.214824676513672,1
28.74188804626465,1
26.147785186767578,1
27.67044448852539,1
27.591272354125977,1
27.501541137695312,1
27.945707321166992,1
27.487335205078125,1
27.25882911682129,1
26.931930541992188,1
27.749048233032227,1
28.3040828704834,1
29.020095825195312,1
26.15709686279297,1
28.30303192138672,1
26.774019241333008,1
26.42112922668457,1
27.130962371826172,1
26.988750457763672,1
27.470739364624023,1
28.107337951660156,1
27.247278213500977,1
26.807842254638672,1
26.98433494567871,1
27.190048217773438,1
26.02410125732422,1
28.134572982788086,1
27.750368118286133,1
27.446434020996094,1
26.994600296020508,1
27.72713851928711,1
27.979328155517578,1
28.476337432861328,1
26.87642478942871,1
27.455163955688477,1
28.351612091064453,1
27.499126434326172,1
28.2235107421875,1
27.80794906616211,1
28.713960647583008,1
27.339237213134766,1
27.598644256591797,1
27.456329345703125,1
26.8985652923584,1
29.263755798339844,1
27.372854232788086,1
25.0,1
31.400175094604492,1
27.575578689575195,1
29.037494659423828,1
28.03476333618164,1
26.400667190551758,1
26.775632858276367,1
27.194305419921875,1
26.555828094482422,1
27.92775535583496,1
26.950180053710938,1
27.688997268676758,1
26.295032501220703,1
27.681488037109375,1
28.21129608154297,1
28.075984954833984,1
27.561847686767578,1
26.551042556762695,1
27.997663497924805,1
25.813825607299805,1
28.39315414428711,1
28.000110626220703,1
27.449129104614258,1
27.353965759277344,1
27.198286056518555,1
26.444726943969727,1
27.45474624633789,1
26.572847366333008,1
27.424787521362305,1
27.49285316467285,1
27.232940673828125,1
27.544313430786133,1
26.91305160522461,1
26.956920623779297,1
28.31012535095215,1
27.472122192382812,1
28.11158561706543,1
27.290618896484375,1
28.537389755249023,1
27.10800552368164,1
27.24418067932129,1
28.022449493408203,1
28.622859954833984,1
26.633758544921875,1
28.921770095825195,1
28.996742248535156,1
27.242767333984375,1
27.320430755615234,1
27.493080139160156,1
28.013126373291016,1
27.01303482055664,1
27.838150024414062,1
27.152433395385742,1
28.195783615112305,1
27.531335830688477,1
27.5749454498291,1
27.246196746826172,1
27.374217987060547,1
28.08058738708496,1
28.269203186035156,1
27.39870262145996,1
27.067752838134766,1
27.03843116760254,1
27.356290817260742,1
27.65566635131836,1
29.08106231689453,1
28.99553680419922,1
28.10549545288086,1
28.602825164794922,1
26.006488800048828,1
28.03945541381836,1
27.663259506225586,1
27.799753189086914,1
28.90365219116211,1
26.535240173339844,1
27.469165802001953,1
27.55355453491211,1
28.0037841796875,1
26.846925735473633,1
26.714569091796875,1
27.218076705932617,1
27.024112701416016,1
27.80230712890625,1
26.540807723999023,1
26.53159523010254,1
27.768306732177734,1
28.052310943603516,1
27.851953506469727,1
28.189218521118164,1
27.078861236572266,1
27.358606338500977,1
26.285781860351562,1
27.7412166595459,1
26.870100021362305,1
28.603668212890625,1
28.230520248413086,1
27.77342987060547,1
27.54051399230957,1
28.560497283935547,1
27.113231658935547,1
27.515151977539062,1
27.158143997192383,1
29.436420440673828,1
28.02449607849121,1
26.823518753051758,1
27.55750274658203,1
25.749622344970703,1
27.720094680786133,1
27.73847198486328,1
28.430585861206055,1
28.37088966369629,1
26.885875701904297,1
27.916622161865234,1
27.40946388244629,1
26.485532760620117,1
27.400333404541016,1
28.401029586791992,1
27.15009117126465,1
27.947507858276367,1
26.53163719177246,1
26.53071403503418,1
28.482030868530273,1
28.577312469482422,1
26.851455688476562,1
27.32135772705078,1
30.647432327270508,1
27.193225860595703,1
27.248321533203125,1
28.01690673828125,1
26.6484432220459,1
26.529857635498047,1
26.889074325561523,1
28.005680084228516,1
26.422945022583008,1
27.369783401489258,1
27.59691047668457,1
28.067424774169922,1
27.135732650756836,1
29.00017547607422,1
26.60677719116211,1
27.921798706054688,1
27.317569732666016,1
27.342920303344727,1
28.745399475097656,1
27.414371490478516,1
27.855369567871094,1
27.10888671875,1
27.93372344970703,1
26.66659927368164,1
28.01446533203125,1
26.762880325317383,1
27.379974365234375,1
26.421241760253906,1
27.284347534179688,1
27.852863311767578,1
26.696849822998047,1
28.033618927001953,1
27.168956756591797,1
28.03745460510254,1
26.32779884338379,1
27.207847595214844,1
27.85622215270996,1
27.235889434814453,1
28.1103572845459,1
28.4447021484375,1
28.50542640686035,1
27.348045349121094,1
29.070531845092773,1
27.359853744506836,1
27.810771942138672,1
26.617324829101562,1
26.418657302856445,1
27.439632415771484,1
27.595123291015625,1
28.456268310546875,1
27.815902709960938,1
27.908161163330078,1
27.911724090576172,1
26.669252395629883,1
28.206645965576172,1
27.14634895324707,1
28.51089859008789,1
26.374601364135742,1
25.69478988647461,1
28.450538635253906,1
28.44031524658203,1
27.517269134521484,1
27.283262252807617,1
26.806594848632812,1
27.23385238647461,1
26.58745574951172,1
28.580108642578125,1
27.907241821289062,1
27.392757415771484,1
25.70954704284668,1
28.44769859313965,1
27.393760681152344,1
26.41643714904785,1
28.19869041442871,1
26.63641929626465,1
27.298433303833008,1
27.046873092651367,1
27.49676513671875,1
27.785907745361328,1
28.65127944946289,1
28.32411766052246,1
27.57320785522461,1
27.283403396606445,1
27.42314910888672,1
27.995126724243164,1
25.487417221069336,1
27.50267219543457,1
28.12134552001953,1
27.227920532226562,1
25.363590240478516,1
27.232784271240234,1
29.797992706298828,1
28.252099990844727,1
27.177526473999023,1
26.28246307373047,1
26.520479202270508,1
27.445423126220703,1
26.298015594482422,1
27.28753662109375,1
28.275848388671875,1
27.478361129760742,1
28.25033950805664,1
27.064292907714844,1
27.667993545532227,1
25.922687530517578,1
28.211856842041016,1
27.889545440673828,1
27.216327667236328,1
27.68459701538086,1
26.264888763427734,1
27.813953399658203,1
26.980812072753906,1
28.431499481201172,1
27.914064407348633,1
28.936662673950195,1
27.6369686126709,1
28.69118881225586,1
26.380081176757812,1
26.501304626464844,1
27.14438247680664,1
26.921049118041992,1
26.555978775024414,1
25.930692672729492,1
26.929275512695312,1
28.40655517578125,1
26.9140567779541,1
28.145095825195312,1
27.06144905090332,1
26.989770889282227,1
28.463069915771484,1
27.416915893554688,1
26.50064468383789,1
27.16265296936035,1
27.127944946289062,1
27.98560333251953,1
27.653223037719727,1
27.96772575378418,1
27.123397827148438,1
24.427915573120117,1
25.0,1
27.43882179260254,1
27.402557373046875,1
29.768651962280273,1
26.19998550415039,1
27.594079971313477,1
27.4559268951416,1
27.817808151245117,1
28.089092254638672,1
26.69656753540039,1
28.546358108520508,1
25.771629333496094,1
28.549259185791016,1
27.900320053100586,1
28.27353286743164,1
28.281890869140625,1
27.1972713470459,1
27.911211013793945,1
27.14106559753418,1
28.54157257080078,1
27.871231079101562,1
28.062223434448242,1
27.51602554321289,1
27.72726058959961,1
27.29334831237793,1
26.90867042541504,1
26.424467086791992,1
27.780332565307617,1
27.975229263305664,1
27.691007614135742,1
27.514982223510742,1
29.04900550842285,1
27.379741668701172,1
28.64495849609375,1
27.893497467041016,1
28.209917068481445,1
27.825273513793945,1
28.150165557861328,1
27.097116470336914,1
28.325443267822266,1
26.661848068237305,1
25.991485595703125,1
28.007816314697266,1
28.07155990600586,1
27.44755744934082,1
27.192222595214844,1
27.546058654785156,1
27.781063079833984,1
28.476747512817383,1
27.899036407470703,1
28.323070526123047,1
25.259061813354492,1
28.5068302154541,1
27.536209106445312,1
27.629859924316406,1
27.45356559753418,1
26.841312408447266,1
29.915260314941406,1
28.155410766601562,1
27.33501434326172,1
27.574907302856445,1
28.004310607910156,1
27.327890396118164,1
26.115447998046875,1
27.591272354125977,1
27.386531829833984,1
26.71452522277832,1
27.21546173095703,1
26.205791473388672,1
28.108306884765625,1
27.209733963012695,1
27.090473175048828,1
26.515235900878906,1
27.636802673339844,1
27.907312393188477,1
27.439388275146484,1
27.815780639648438,1
27.58728790283203,1
27.1312313079834,1
28.435012817382812,1
27.741413116455078,1
26.751232147216797,1
28.83071517944336,1
27.095430374145508,1
27.585676193237305,1
27.638729095458984,1
28.741947174072266,1
25.126182556152344,1
27.379417419433594,1
27.720142364501953,1
26.27342414855957,1
28.55365562438965,1
28.397899627685547,1
26.60189437866211,1
28.474699020385742,1
27.928438186645508,1
25.338863372802734,1
29.103452682495117,1
27.535810470581055,1
26.143648147583008,1
28.855976104736328,1
28.41257095336914,1
27.671295166015625,1
27.54373550415039,1
26.474885940551758,1
27.964406967163086,1
28.005897521972656,1
27.861957550048828,1
25.80506706237793,1
26.128189086914062,1
28.81829071044922,1
28.767215728759766,1
27.424118041992188,1
27.20748519897461,1
28.0805606842041,1
27.796052932739258,1
26.7482967376709,1
27.901229858398438,1
27.371000289916992,1
27.42079734802246,1
28.188827514648438,1
28.477432250976562,1
27.371299743652344,1
26.413558959960938,1
28.208669662475586,1
27.982404708862305,1
26.45176124572754,1
26.644004821777344,1
27.702632904052734,1
27.972335815429688,1
28.365825653076172,1
26.43861961364746,1
26.984493255615234,1
28.1051025390625,1
27.737369537353516,1
27.894859313964844,1
24.204317092895508,1
27.845935821533203,1
27.142061233520508,1
26.889184951782227,1
27.13921546936035,1
28.173587799072266,1
27.995193481445312,1
27.04593276977539,1
27.396717071533203,1
26.49480438232422,1
27.403013229370117,1
27.235212326049805,1
27.486705780029297,1
27.530271530151367,1
27.217910766601562,1
27.986602783203125,1
27.49412727355957,1
27.017621994018555,1
29.45830535888672,1
27.47180938720703,1
27.41416358947754,1
27.728723526000977,1
27.514772415161133,1
28.115148544311523,1
27.55896759033203,1
27.173473358154297,1
27.449302673339844,1
27.50689697265625,1
28.406726837158203,1
27.201021194458008,1
28.11368179321289,1
27.76211929321289,1
28.12761688232422,1
27.22037696838379,1
29.19164276123047,1
27.305770874023438,1
27.88179588317871,1
29.577251434326172,1
27.028825759887695,1
27.275856018066406,1
29.218273162841797,1
28.108722686767578,1
27.06800651550293,1
28.382516860961914,1
27.173221588134766,1
26.38250160217285,1
28.059093475341797,1
27.190006256103516,1
27.258155822753906,1
28.26490020751953,1
27.10516357421875,1
25.87761116027832,1
28.178834915161133,1
28.64404296875,1
26.94610023498535,1
27.412511825561523,1
26.89984130859375,1
27.79506492614746,1
28.156797409057617,1
27.956859588623047,1
27.301176071166992,1
26.57708168029785,1
27.30406379699707,1
28.597126007080078,1
28.44458770751953,1
27.95871353149414,1
25.50478744506836,1
27.382728576660156,1
26.87265968322754,1
27.936826705932617,1
27.26861572265625,1
27.640867233276367,1
28.024099349975586,1
27.7053165435791,1
28.290523529052734,1
29.829225540161133,1
28.671411514282227,1
26.71481704711914,1
28.164745330810547,1
27.551315307617188,1
27.49885368347168,1
27.225339889526367,1
27.02766227722168,1
28.22986602783203,1
27.5413761138916,1
27.670738220214844,1
26.346691131591797,1
26.554851531982422,1
27.974754333496094,1
27.70643424987793,1
27.267309188842773,1
28.151899337768555,1
27.841495513916016,1
28.0759220123291,1
28.74056625366211,1
25.825790405273438,1
26.455045700073242,1
27.92082977294922,1
27.48320198059082,1
26.868431091308594,1
28.237272262573242,1
27.721139907836914,1
29.27167320251465,1
27.568313598632812,1
28.10647964477539,1
28.410123825073242,1
27.887489318847656,1
27.0523681640625,1
26.353404998779297,1
28.3250789642334,1
27.92906951904297,1
28.015296936035156,1
27.56687355041504,1
27.91180419921875,1
27.798797607421875,1
28.280271530151367,1
28.887737274169922,1
26.261798858642578,1
25.49085807800293,1
26.773670196533203,1
23.767486572265625,1
26.581527709960938,1
26.55962562561035,1
27.684986114501953,1
28.089248657226562,1
25.627180099487305,1
28.22295570373535,1
27.475385665893555,1
27.36822509765625,1
28.259510040283203,1
26.878997802734375,1
27.949180603027344,1
26.696731567382812,1
26.899019241333008,1
27.861736297607422,1
27.57108497619629,1
28.732439041137695,1
28.571706771850586,1
29.096858978271484,1
28.000457763671875,1
27.939504623413086,1
28.0147762298584,1
27.881208419799805,1
29.453107833862305,1
25.502910614013672,1
26.681583404541016,1
27.16057586669922,1
27.163288116455078,1
27.789152145385742,1
27.0364990234375,1
27.824037551879883,1
27.070940017700195,1
27.96229362487793,1
28.250659942626953,1
27.257246017456055,1
27.403846740722656,1
26.811504364013672,1
27.73024559020996,1
27.424524307250977,1
27.900470733642578,1
27.667863845825195,1
28.16233253479004,1
28.456026077270508,1
27.15918731689453,1
27.183008193969727,1
27.200016021728516,1
28.672176361083984,1
27.337379455566406,1
28.247642517089844,1
27.362552642822266,1
26.51582145690918,1
26.964618682861328,1
28.270797729492188,1
27.565736770629883,1
27.297616958618164,1
27.780643463134766,1
26.60881996154785,1
26.459762573242188,1
27.445175170898438,1
25.0,1
26.50736427307129,1
26.307809829711914,1
26.56653594970703,1
28.09136390686035,1
27.28929901123047,1
28.085542678833008,1
27.289661407470703,1
27.493480682373047,1
27.16884994506836,1
25.144559860229492,1
28.4609375,1
26.603498458862305,1
29.31795883178711,1
27.7324161529541,1
27.72104835510254,1
30.11618995666504,1
25.837739944458008,1
27.77362632751465,1
29.570606231689453,1
26.913745880126953,1
27.3116512298584,1
28.438953399658203,1
27.45986557006836,1
27.847148895263672,1
28.232269287109375,1
31.167280197143555,1
26.735822677612305,1
25.151308059692383,1
26.778091430664062,1
27.706558227539062,1
27.393768310546875,1
26.57154083251953,1
28.913209915161133,1
26.80832290649414,1
27.818498611450195,1
26.929981231689453,1
26.945405960083008,1
28.112022399902344,1
28.64639663696289,1
28.857418060302734,1
26.690767288208008,1
27.326990127563477,1
26.365095138549805,1
27.503576278686523,1
27.473825454711914,1
25.957040786743164,1
27.35115623474121,1
26.634521484375,1
27.009422302246094,1
27.201730728149414,1
27.712617874145508,1
28.66891860961914,1
28.771846771240234,1
26.779298782348633,1
27.62711524963379,1
28.272605895996094,1
28.348960876464844,1
29.8623104095459,1
27.6097469329834,1
26.853694915771484,1
28.839780807495117,1
28.33795928955078,1
28.575450897216797,1
28.236351013183594,1
26.88238525390625,1
27.467432022094727,1
27.675783157348633,1
28.61749839782715,1
28.232072830200195,1
27.884445190429688,1
