blast,tracf,trid,offset,gelev,selev,sx,sy,gx,gy,ppv,total_charge,max_charge,num_holes,detonator_code,scaled_distance_usbm,scaled_distance_langefors,elevation_diff,vibration_hazard
20043,23,13,417,765.4,862.0,492141.0,5264576.0,491742.58,5264698.25,1.2285337,2420.0,345.0,8,0,22.4505253158255,59.45609153834821,-96.60000000000002,1
20043,108,12,239,741.2,862.0,492141.0,5264576.0,492028.43,5264365.22,2.235448,2420.0,345.0,8,0,12.867327459190156,34.076752704233144,-120.79999999999995,1
20043,108,14,239,741.2,862.0,492141.0,5264576.0,492028.43,5264365.22,2.6526947,2420.0,345.0,8,0,12.867327459190156,34.076752704233144,-120.79999999999995,1
20043,108,13,239,741.2,862.0,492141.0,5264576.0,492028.43,5264365.22,2.3940086,2420.0,345.0,8,0,12.867327459190156,34.076752704233144,-120.79999999999995,1
20043,39,12,498,808.7,862.0,492141.0,5264576.0,491933.3,5265028.17,5.9273224,2420.0,345.0,8,0,26.811418722496644,71.00511651342305,-53.299999999999955,1
20043,39,14,498,808.7,862.0,492141.0,5264576.0,491933.3,5265028.17,5.661516,2420.0,345.0,8,0,26.811418722496644,71.00511651342305,-53.299999999999955,1
20043,39,13,498,808.7,862.0,492141.0,5264576.0,491933.3,5265028.17,5.070573,2420.0,345.0,8,0,26.811418722496644,71.00511651342305,-53.299999999999955,1
20043,71,12,1140,793.2,862.0,492141.0,5264576.0,492159.62,5265716.13,0.41439265,2420.0,345.0,8,0,61.37553683463087,162.5418329825347,-68.79999999999995,0
20043,71,14,1140,793.2,862.0,492141.0,5264576.0,492159.62,5265716.13,0.52407676,2420.0,345.0,8,0,61.37553683463087,162.5418329825347,-68.79999999999995,0
20043,71,13,1140,793.2,862.0,492141.0,5264576.0,492159.62,5265716.13,0.6251963,2420.0,345.0,8,0,61.37553683463087,162.5418329825347,-68.79999999999995,0
20043,66,12,794,780.6,862.0,492141.0,5264576.0,492708.37,5265131.17,1.5975571,2420.0,345.0,8,0,42.747523023418346,113.20896086678292,-81.39999999999998,1
20043,66,14,794,780.6,862.0,492141.0,5264576.0,492708.37,5265131.17,1.3196163,2420.0,345.0,8,0,42.747523023418346,113.20896086678292,-81.39999999999998,1
20043,66,13,794,780.6,862.0,492141.0,5264576.0,492708.37,5265131.17,0.8426763,2420.0,345.0,8,0,42.747523023418346,113.20896086678292,-81.39999999999998,0
20043,49,12,477,860.7,862.0,492141.0,5264576.0,492541.07,5264835.09,2.0554142,2420.0,345.0,8,0,25.680816728174495,68.01092485321846,-1.2999999999999545,1
20043,49,14,477,860.7,862.0,492141.0,5264576.0,492541.07,5264835.09,1.4988499,2420.0,345.0,8,0,25.680816728174495,68.01092485321846,-1.2999999999999545,1
20043,49,13,477,860.7,862.0,492141.0,5264576.0,492541.07,5264835.09,1.0723219,2420.0,345.0,8,0,25.680816728174495,68.01092485321846,-1.2999999999999545,1
20043,77,12,1384,787.1,862.0,492141.0,5264576.0,493225.88,5265435.51,0.38742977,2420.0,345.0,8,0,74.5120552448501,197.33148846300702,-74.89999999999998,0
20043,77,14,1384,787.1,862.0,492141.0,5264576.0,493225.88,5265435.51,0.4290874,2420.0,345.0,8,0,74.5120552448501,197.33148846300702,-74.89999999999998,0
20043,77,13,1384,787.1,862.0,492141.0,5264576.0,493225.88,5265435.51,0.96300274,2420.0,345.0,8,0,74.5120552448501,197.33148846300702,-74.89999999999998,0
20043,72,12,992,780.8000000000001,862.0,492141.0,5264576.0,492295.61,5265556.25,0.60978055,2420.0,345.0,8,0,53.40748468417002,141.43991080585474,-81.19999999999993,0
20043,72,14,992,780.8000000000001,862.0,492141.0,5264576.0,492295.61,5265556.25,0.5490435,2420.0,345.0,8,0,53.40748468417002,141.43991080585474,-81.19999999999993,0
20043,72,13,992,780.8000000000001,862.0,492141.0,5264576.0,492295.61,5265556.25,0.4542132,2420.0,345.0,8,0,53.40748468417002,141.43991080585474,-81.19999999999993,0
20043,37,12,937,748.3000000000001,862.0,492141.0,5264576.0,491433.0,5265189.7,0.40712476,2420.0,345.0,8,0,50.44638422285011,133.59798026722368,-113.69999999999993,0
20043,37,14,937,748.3000000000001,862.0,492141.0,5264576.0,491433.0,5265189.7,0.7330766,2420.0,345.0,8,0,50.44638422285011,133.59798026722368,-113.69999999999993,0
20043,37,13,937,748.3000000000001,862.0,492141.0,5264576.0,491433.0,5265189.7,0.58447653,2420.0,345.0,8,0,50.44638422285011,133.59798026722368,-113.69999999999993,0
20043,103,12,942,748.9,862.0,492141.0,5264576.0,492777.7,5265270.01,0.72123426,2420.0,345.0,8,0,50.715575173879195,134.31088304346287,-113.10000000000002,0
20043,103,14,942,748.9,862.0,492141.0,5264576.0,492777.7,5265270.01,0.80189586,2420.0,345.0,8,0,50.715575173879195,134.31088304346287,-113.10000000000002,0
20043,103,13,942,748.9,862.0,492141.0,5264576.0,492777.7,5265270.01,0.36165398,2420.0,345.0,8,0,50.715575173879195,134.31088304346287,-113.10000000000002,0
20043,105,12,228,890.0,862.0,492141.0,5264576.0,492368.4,5264586.26,3.1596165,2420.0,345.0,8,0,12.275107366926173,32.50836659650693,28.0,1
20043,105,14,228,890.0,862.0,492141.0,5264576.0,492368.4,5264586.26,4.129032,2420.0,345.0,8,0,12.275107366926173,32.50836659650693,28.0,1
20043,105,13,228,890.0,862.0,492141.0,5264576.0,492368.4,5264586.26,2.6073675,2420.0,345.0,8,0,12.275107366926173,32.50836659650693,28.0,1
20043,2,12,1086,786.6,862.0,492141.0,5264576.0,491227.7,5263988.5,1.6722813,2420.0,345.0,8,0,58.46827456351677,154.84248299915146,-75.39999999999998,1
20043,2,14,1086,786.6,862.0,492141.0,5264576.0,491227.7,5263988.5,1.0121984,2420.0,345.0,8,0,58.46827456351677,154.84248299915146,-75.39999999999998,1
20043,2,13,1086,786.6,862.0,492141.0,5264576.0,491227.7,5263988.5,0.61894786,2420.0,345.0,8,0,58.46827456351677,154.84248299915146,-75.39999999999998,0
20043,73,12,1083,775.7,862.0,492141.0,5264576.0,492478.31,5265605.47,0.5906184,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,-86.29999999999995,0
20043,73,14,1083,775.7,862.0,492141.0,5264576.0,492478.31,5265605.47,0.5540651,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,-86.29999999999995,0
20043,73,13,1083,775.7,862.0,492141.0,5264576.0,492478.31,5265605.47,0.38207138,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,-86.29999999999995,0
20043,55,12,899,730.8000000000001,862.0,492141.0,5264576.0,491815.61,5265414.2,1.9397068,2420.0,345.0,8,0,48.40053299502908,128.17991916780585,-131.19999999999993,1
20043,55,14,899,730.8000000000001,862.0,492141.0,5264576.0,491815.61,5265414.2,2.4264355,2420.0,345.0,8,0,48.40053299502908,128.17991916780585,-131.19999999999993,1
20043,55,13,899,730.8000000000001,862.0,492141.0,5264576.0,491815.61,5265414.2,1.0383453,2420.0,345.0,8,0,48.40053299502908,128.17991916780585,-131.19999999999993,1
20043,24,12,230,746.2,862.0,492141.0,5264576.0,491921.60000000003,5264507.95,3.2025595,2420.0,345.0,8,0,12.382783747337808,32.79352770700261,-115.79999999999995,1
20043,24,14,230,746.2,862.0,492141.0,5264576.0,491921.60000000003,5264507.95,4.642378,2420.0,345.0,8,0,12.382783747337808,32.79352770700261,-115.79999999999995,1
20043,24,13,230,746.2,862.0,492141.0,5264576.0,491921.60000000003,5264507.95,4.7110863,2420.0,345.0,8,0,12.382783747337808,32.79352770700261,-115.79999999999995,1
20043,82,12,210,815.3000000000001,862.0,492141.0,5264576.0,492253.44,5264398.26,4.3855133,2420.0,345.0,8,0,11.306019943221475,29.94191660204586,-46.69999999999993,1
20043,82,14,210,815.3000000000001,862.0,492141.0,5264576.0,492253.44,5264398.26,8.237149,2420.0,345.0,8,0,11.306019943221475,29.94191660204586,-46.69999999999993,1
20043,82,13,210,815.3000000000001,862.0,492141.0,5264576.0,492253.44,5264398.26,3.102357,2420.0,345.0,8,0,11.306019943221475,29.94191660204586,-46.69999999999993,1
20043,106,12,875,1008.7,862.0,492141.0,5264576.0,493005.58,5264710.0,0.35222238,2420.0,345.0,8,0,47.108416430089484,124.75798584185776,146.70000000000005,0
20043,106,14,875,1008.7,862.0,492141.0,5264576.0,493005.58,5264710.0,0.36294526,2420.0,345.0,8,0,47.108416430089484,124.75798584185776,146.70000000000005,0
20043,106,13,875,1008.7,862.0,492141.0,5264576.0,493005.58,5264710.0,0.295264,2420.0,345.0,8,0,47.108416430089484,124.75798584185776,146.70000000000005,0
20043,61,12,1334,760.9,862.0,492141.0,5264576.0,491696.86,5265833.8,0.24952686,2420.0,345.0,8,0,71.82014573455928,190.20246070061515,-101.10000000000002,0
20043,61,14,1334,760.9,862.0,492141.0,5264576.0,491696.86,5265833.8,0.20188153,2420.0,345.0,8,0,71.82014573455928,190.20246070061515,-101.10000000000002,0
20043,61,13,1334,760.9,862.0,492141.0,5264576.0,491696.86,5265833.8,0.26392055,2420.0,345.0,8,0,71.82014573455928,190.20246070061515,-101.10000000000002,0
20043,6,12,886,856.4,862.0,492141.0,5264576.0,492136.88,5263690.0,0.16347414,2420.0,345.0,8,0,47.70063652235346,126.32637194958397,-5.600000000000023,0
20043,6,14,886,856.4,862.0,492141.0,5264576.0,492136.88,5263690.0,0.1297813,2420.0,345.0,8,0,47.70063652235346,126.32637194958397,-5.600000000000023,0
20043,6,13,886,856.4,862.0,492141.0,5264576.0,492136.88,5263690.0,0.10585034,2420.0,345.0,8,0,47.70063652235346,126.32637194958397,-5.600000000000023,0
20043,8,12,717,740.3000000000001,862.0,492141.0,5264576.0,491450.4,5264382.04,1.2658882,2420.0,345.0,8,0,38.601982377570465,102.23025811269945,-121.69999999999993,1
20043,8,14,717,740.3000000000001,862.0,492141.0,5264576.0,491450.4,5264382.04,1.4548655,2420.0,345.0,8,0,38.601982377570465,102.23025811269945,-121.69999999999993,1
20043,8,13,717,740.3000000000001,862.0,492141.0,5264576.0,491450.4,5264382.04,1.1921978,2420.0,345.0,8,0,38.601982377570465,102.23025811269945,-121.69999999999993,1
20043,67,12,1083,923.3000000000001,862.0,492141.0,5264576.0,493144.76,5264982.83,0.3923502,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,61.30000000000007,0
20043,67,14,1083,923.3000000000001,862.0,492141.0,5264576.0,493144.76,5264982.83,0.30448627,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,61.30000000000007,0
20043,67,13,1083,923.3000000000001,862.0,492141.0,5264576.0,493144.76,5264982.83,0.20832092,2420.0,345.0,8,0,58.30675999289932,154.41474133340793,61.30000000000007,0
20043,29,12,642,710.7,862.0,492141.0,5264576.0,491577.73,5264884.53,1.8382673,2420.0,345.0,8,0,34.564118112134224,91.53671646911164,-151.29999999999995,1
20043,29,14,642,710.7,862.0,492141.0,5264576.0,491577.73,5264884.53,2.7478437,2420.0,345.0,8,0,34.564118112134224,91.53671646911164,-151.29999999999995,1
20043,29,13,642,710.7,862.0,492141.0,5264576.0,491577.73,5264884.53,2.7567844,2420.0,345.0,8,0,34.564118112134224,91.53671646911164,-151.29999999999995,1
20043,87,12,762,960.1,862.0,492141.0,5264576.0,492673.95,5264030.74,0.20846397,2420.0,345.0,8,0,41.02470093683221,108.64638309885213,98.10000000000002,0
20043,87,14,762,960.1,862.0,492141.0,5264576.0,492673.95,5264030.74,0.2896856,2420.0,345.0,8,0,41.02470093683221,108.64638309885213,98.10000000000002,0
20043,87,13,762,960.1,862.0,492141.0,5264576.0,492673.95,5264030.74,0.20386261,2420.0,345.0,8,0,41.02470093683221,108.64638309885213,98.10000000000002,0
20043,12,12,640,813.6,862.0,492141.0,5264576.0,492014.39,5263948.7,0.37060428,2420.0,345.0,8,0,34.45644173172259,91.25155535861596,-48.39999999999998,0
20043,12,14,640,813.6,862.0,492141.0,5264576.0,492014.39,5263948.7,0.35573715,2420.0,345.0,8,0,34.45644173172259,91.25155535861596,-48.39999999999998,0
20043,12,13,640,813.6,862.0,492141.0,5264576.0,492014.39,5263948.7,0.42300892,2420.0,345.0,8,0,34.45644173172259,91.25155535861596,-48.39999999999998,0
20044,9,12,1291,739.4,1008.0,492849.0,5264578.0,491599.02,5264254.79,0.05988517,1840.0,140.0,28,0,109.10941428545149,248.6281110150445,-268.6,0
20044,9,14,1291,739.4,1008.0,492849.0,5264578.0,491599.02,5264254.79,0.11235857,1840.0,140.0,28,0,109.10941428545149,248.6281110150445,-268.6,0
20044,9,13,1291,739.4,1008.0,492849.0,5264578.0,491599.02,5264254.79,0.08044666,1840.0,140.0,28,0,109.10941428545149,248.6281110150445,-268.6,0
20044,58,12,629,786.1,1008.0,492849.0,5264578.0,492485.63,5265091.45,0.29340053,1840.0,140.0,28,0,53.16020262242369,121.13639181135785,-221.89999999999998,0
20044,58,14,629,786.1,1008.0,492849.0,5264578.0,492485.63,5265091.45,0.8143553,1840.0,140.0,28,0,53.16020262242369,121.13639181135785,-221.89999999999998,0
20044,58,13,629,786.1,1008.0,492849.0,5264578.0,492485.63,5265091.45,0.5832752,1840.0,140.0,28,0,53.16020262242369,121.13639181135785,-221.89999999999998,0
20044,70,12,1607,782.0,1008.0,492849.0,5264578.0,491981.05,5265930.0,0.055545956,1840.0,140.0,28,0,135.81628873487261,309.4851854385566,-226.0,0
20044,70,14,1607,782.0,1008.0,492849.0,5264578.0,491981.05,5265930.0,0.11374956,1840.0,140.0,28,0,135.81628873487261,309.4851854385566,-226.0,0
20044,70,13,1607,782.0,1008.0,492849.0,5264578.0,491981.05,5265930.0,0.11184293,1840.0,140.0,28,0,135.81628873487261,309.4851854385566,-226.0,0
20044,59,12,322,891.0,1008.0,492849.0,5264578.0,492917.14,5264893.08,1.0911913,1840.0,140.0,28,0,27.213967002258233,62.012588494844564,-117.0,1
20044,59,14,322,891.0,1008.0,492849.0,5264578.0,492917.14,5264893.08,1.3520145,1840.0,140.0,28,0,27.213967002258233,62.012588494844564,-117.0,1
20044,59,13,322,891.0,1008.0,492849.0,5264578.0,492917.14,5264893.08,0.9434881,1840.0,140.0,28,0,27.213967002258233,62.012588494844564,-117.0,0
20044,53,12,1634,724.6,1008.0,492849.0,5264578.0,491561.05,5265583.05,0.20494604,1840.0,140.0,28,0,138.09820522263962,314.68499875955285,-283.4,0
20044,53,14,1634,724.6,1008.0,492849.0,5264578.0,491561.05,5265583.05,0.1001752,1840.0,140.0,28,0,138.09820522263962,314.68499875955285,-283.4,0
20044,53,13,1634,724.6,1008.0,492849.0,5264578.0,491561.05,5265583.05,0.124782085,1840.0,140.0,28,0,138.09820522263962,314.68499875955285,-283.4,0
20044,63,12,1171,759.2,1008.0,492849.0,5264578.0,492099.78,5265477.71,0.107623935,1840.0,140.0,28,0,98.9675632287093,225.51782958839436,-248.79999999999995,0
20044,63,14,1171,759.2,1008.0,492849.0,5264578.0,492099.78,5265477.71,0.1656909,1840.0,140.0,28,0,98.9675632287093,225.51782958839436,-248.79999999999995,0
20044,63,13,1171,759.2,1008.0,492849.0,5264578.0,492099.78,5265477.71,0.16928005,1840.0,140.0,28,0,98.9675632287093,225.51782958839436,-248.79999999999995,0
20044,15,12,1383,761.6,1008.0,492849.0,5264578.0,491465.67,5264579.17,0.110899866,1840.0,140.0,28,0,116.88483342895384,266.34599344214297,-246.39999999999998,0
20044,15,14,1383,761.6,1008.0,492849.0,5264578.0,491465.67,5264579.17,0.06250769,1840.0,140.0,28,0,116.88483342895384,266.34599344214297,-246.39999999999998,0
20044,15,13,1383,761.6,1008.0,492849.0,5264578.0,491465.67,5264579.17,0.05843829,1840.0,140.0,28,0,116.88483342895384,266.34599344214297,-246.39999999999998,0
20044,18,12,971,735.3000000000001,1008.0,492849.0,5264578.0,491918.97000000003,5264298.46,0.10567182,1840.0,140.0,28,0,82.06447813413895,187.0006938773108,-272.69999999999993,0
20044,18,14,971,735.3000000000001,1008.0,492849.0,5264578.0,491918.97000000003,5264298.46,0.12860298,1840.0,140.0,28,0,82.06447813413895,187.0006938773108,-272.69999999999993,0
20044,18,13,971,735.3000000000001,1008.0,492849.0,5264578.0,491918.97000000003,5264298.46,0.13723695,1840.0,140.0,28,0,82.06447813413895,187.0006938773108,-272.69999999999993,0
20044,99,12,833,1016.1,1008.0,492849.0,5264578.0,492609.96,5263780.0,0.1418733,1840.0,140.0,28,0,70.40134941888543,160.4238702366631,8.100000000000023,0
20044,99,14,833,1016.1,1008.0,492849.0,5264578.0,492609.96,5263780.0,0.0987941,1840.0,140.0,28,0,70.40134941888543,160.4238702366631,8.100000000000023,0
20044,99,13,833,1016.1,1008.0,492849.0,5264578.0,492609.96,5263780.0,0.11971724,1840.0,140.0,28,0,70.40134941888543,160.4238702366631,8.100000000000023,0
20044,57,12,840,740.1,1008.0,492849.0,5264578.0,492386.08,5265279.29,0.17245346,1840.0,140.0,28,0,70.9929573971954,161.77196998655103,-267.9,0
20044,57,14,840,740.1,1008.0,492849.0,5264578.0,492386.08,5265279.29,0.23082823,1840.0,140.0,28,0,70.9929573971954,161.77196998655103,-267.9,0
20044,57,13,840,740.1,1008.0,492849.0,5264578.0,492386.08,5265279.29,0.3566922,1840.0,140.0,28,0,70.9929573971954,161.77196998655103,-267.9,0
20044,17,12,1080,764.7,1008.0,492849.0,5264578.0,491789.69,5264370.0,0.18165427,1840.0,140.0,28,0,91.27665951067979,207.99253283985132,-243.29999999999995,0
20044,17,14,1080,764.7,1008.0,492849.0,5264578.0,491789.69,5264370.0,0.3320259,1840.0,140.0,28,0,91.27665951067979,207.99253283985132,-243.29999999999995,0
20044,17,13,1080,764.7,1008.0,492849.0,5264578.0,491789.69,5264370.0,0.24990243,1840.0,140.0,28,0,91.27665951067979,207.99253283985132,-243.29999999999995,0
20044,56,12,952,732.5,1008.0,492849.0,5264578.0,492175.17,5265250.0,0.18261951,1840.0,140.0,28,0,80.45868505015477,183.34156598475784,-275.5,0
20044,56,14,952,732.5,1008.0,492849.0,5264578.0,492175.17,5265250.0,0.24068809,1840.0,140.0,28,0,80.45868505015477,183.34156598475784,-275.5,0
20044,56,13,952,732.5,1008.0,492849.0,5264578.0,492175.17,5265250.0,0.21261245,1840.0,140.0,28,0,80.45868505015477,183.34156598475784,-275.5,0
20044,60,12,269,924.9,1008.0,492849.0,5264578.0,492951.08,5264827.03,1.5826454,1840.0,140.0,28,0,22.734649452197097,51.80554753140741,-83.10000000000002,1
20044,60,14,269,924.9,1008.0,492849.0,5264578.0,492951.08,5264827.03,1.3191271,1840.0,140.0,28,0,22.734649452197097,51.80554753140741,-83.10000000000002,1
20044,60,13,269,924.9,1008.0,492849.0,5264578.0,492951.08,5264827.03,1.0401211,1840.0,140.0,28,0,22.734649452197097,51.80554753140741,-83.10000000000002,1
20044,48,12,927,749.1,1008.0,492849.0,5264578.0,492128.4,5265161.16,0.1157344,1840.0,140.0,28,0,78.34579941333348,178.5269240208724,-258.9,0
20044,48,14,927,749.1,1008.0,492849.0,5264578.0,492128.4,5265161.16,0.24574697,1840.0,140.0,28,0,78.34579941333348,178.5269240208724,-258.9,0
20044,48,13,927,749.1,1008.0,492849.0,5264578.0,492128.4,5265161.16,0.25329047,1840.0,140.0,28,0,78.34579941333348,178.5269240208724,-258.9,0
20044,30,12,1142,767.6,1008.0,492849.0,5264578.0,491737.89,5264840.0,0.06296337,1840.0,140.0,28,0,96.51661588999659,219.93284491028723,-240.39999999999998,0
20044,30,14,1142,767.6,1008.0,492849.0,5264578.0,491737.89,5264840.0,0.068125606,1840.0,140.0,28,0,96.51661588999659,219.93284491028723,-240.39999999999998,0
20044,30,13,1142,767.6,1008.0,492849.0,5264578.0,491737.89,5264840.0,0.079773605,1840.0,140.0,28,0,96.51661588999659,219.93284491028723,-240.39999999999998,0
20044,62,12,1440,765.8000000000001,1008.0,492849.0,5264578.0,491939.64,5265694.32,0.068010926,1840.0,140.0,28,0,121.70221268090638,277.32337711980176,-242.19999999999993,0
20044,62,14,1440,765.8000000000001,1008.0,492849.0,5264578.0,491939.64,5265694.32,0.09934324,1840.0,140.0,28,0,121.70221268090638,277.32337711980176,-242.19999999999993,0
20044,62,13,1440,765.8000000000001,1008.0,492849.0,5264578.0,491939.64,5265694.32,0.11337507,1840.0,140.0,28,0,121.70221268090638,277.32337711980176,-242.19999999999993,0
20044,28,12,526,898.5,1008.0,492849.0,5264578.0,492597.28,5264116.08,0.1724019,1840.0,140.0,28,0,44.45511379871997,101.30006692014982,-109.5,0
20044,28,14,526,898.5,1008.0,492849.0,5264578.0,492597.28,5264116.08,0.21702105,1840.0,140.0,28,0,44.45511379871997,101.30006692014982,-109.5,0
20044,28,13,526,898.5,1008.0,492849.0,5264578.0,492597.28,5264116.08,0.2063415,1840.0,140.0,28,0,44.45511379871997,101.30006692014982,-109.5,0
20044,40,12,736,821.6,1008.0,492849.0,5264578.0,492198.60000000003,5264922.12,0.30131835,1840.0,140.0,28,0,62.20335314801882,141.7430594167876,-186.39999999999998,0
20044,40,14,736,821.6,1008.0,492849.0,5264578.0,492198.60000000003,5264922.12,0.4825557,1840.0,140.0,28,0,62.20335314801882,141.7430594167876,-186.39999999999998,0
20044,40,13,736,821.6,1008.0,492849.0,5264578.0,492198.60000000003,5264922.12,0.41267413,1840.0,140.0,28,0,62.20335314801882,141.7430594167876,-186.39999999999998,0
20044,47,12,1188,770.8000000000001,1008.0,492849.0,5264578.0,491830.87,5265190.0,0.13215286,1840.0,140.0,28,0,100.40432546174777,228.79178612383646,-237.19999999999993,0
20044,47,14,1188,770.8000000000001,1008.0,492849.0,5264578.0,491830.87,5265190.0,0.1034106,1840.0,140.0,28,0,100.40432546174777,228.79178612383646,-237.19999999999993,0
20044,47,13,1188,770.8000000000001,1008.0,492849.0,5264578.0,491830.87,5265190.0,0.082813144,1840.0,140.0,28,0,100.40432546174777,228.79178612383646,-237.19999999999993,0
20044,79,12,967,775.2,1008.0,492849.0,5264578.0,493523.93,5265270.0,0.64964366,1840.0,140.0,28,0,81.72641643224755,186.23035116308913,-232.79999999999995,0
20044,79,14,967,775.2,1008.0,492849.0,5264578.0,493523.93,5265270.0,0.6162654,1840.0,140.0,28,0,81.72641643224755,186.23035116308913,-232.79999999999995,0
20044,79,13,967,775.2,1008.0,492849.0,5264578.0,493523.93,5265270.0,0.2847643,1840.0,140.0,28,0,81.72641643224755,186.23035116308913,-232.79999999999995,0
20044,81,12,892,748.6,1008.0,492849.0,5264578.0,492526.08,5265410.0,0.16003579,1840.0,140.0,28,0,75.38775952178368,171.78642527143276,-259.4,0
20044,81,14,892,748.6,1008.0,492849.0,5264578.0,492526.08,5265410.0,0.23930025,1840.0,140.0,28,0,75.38775952178368,171.78642527143276,-259.4,0
20044,81,13,892,748.6,1008.0,492849.0,5264578.0,492526.08,5265410.0,0.13536817,1840.0,140.0,28,0,75.38775952178368,171.78642527143276,-259.4,0
20044,100,12,819,730.0,1008.0,492849.0,5264578.0,492068.19,5264330.0,0.09910375,1840.0,140.0,28,0,69.21813346226551,157.72767073688726,-278.0,0
20044,100,14,819,730.0,1008.0,492849.0,5264578.0,492068.19,5264330.0,0.099811256,1840.0,140.0,28,0,69.21813346226551,157.72767073688726,-278.0,0
20044,100,13,819,730.0,1008.0,492849.0,5264578.0,492068.19,5264330.0,0.16383767,1840.0,140.0,28,0,69.21813346226551,157.72767073688726,-278.0,0
20044,101,12,267,978.7,1008.0,492849.0,5264578.0,492910.65,5264317.74,2.089408,1840.0,140.0,28,0,22.56561860125139,51.42037617429658,-29.299999999999955,1
20044,101,14,267,978.7,1008.0,492849.0,5264578.0,492910.65,5264317.74,2.5529594,1840.0,140.0,28,0,22.56561860125139,51.42037617429658,-29.299999999999955,1
20044,101,13,267,978.7,1008.0,492849.0,5264578.0,492910.65,5264317.74,1.9600124,1840.0,140.0,28,0,22.56561860125139,51.42037617429658,-29.299999999999955,1
20044,4,12,1384,764.7,1008.0,492849.0,5264578.0,491610.27,5263960.0,0.07972616,1840.0,140.0,28,0,116.9693488544267,266.5385791206984,-243.29999999999995,0
20044,4,14,1384,764.7,1008.0,492849.0,5264578.0,491610.27,5263960.0,0.13715726,1840.0,140.0,28,0,116.9693488544267,266.5385791206984,-243.29999999999995,0
20044,4,13,1384,764.7,1008.0,492849.0,5264578.0,491610.27,5263960.0,0.16464078,1840.0,140.0,28,0,116.9693488544267,266.5385791206984,-243.29999999999995,0
20044,1,12,1711,762.8000000000001,1008.0,492849.0,5264578.0,491270.95,5263917.08,0.03157423,1840.0,140.0,28,0,144.60589298404918,329.51409600832005,-245.19999999999993,0
20044,1,14,1711,762.8000000000001,1008.0,492849.0,5264578.0,491270.95,5263917.08,0.049777012,1840.0,140.0,28,0,144.60589298404918,329.51409600832005,-245.19999999999993,0
20044,1,13,1711,762.8000000000001,1008.0,492849.0,5264578.0,491270.95,5263917.08,0.0366886,1840.0,140.0,28,0,144.60589298404918,329.51409600832005,-245.19999999999993,0
20044,68,12,467,1023.8000000000001,1008.0,492849.0,5264578.0,493247.3,5264821.46,0.6598878,1840.0,140.0,28,0,39.46870369582172,89.93751188538016,15.800000000000068,0
20044,68,14,467,1023.8000000000001,1008.0,492849.0,5264578.0,493247.3,5264821.46,1.0549936,1840.0,140.0,28,0,39.46870369582172,89.93751188538016,15.800000000000068,1
20044,68,13,467,1023.8000000000001,1008.0,492849.0,5264578.0,493247.3,5264821.46,0.7114981,1840.0,140.0,28,0,39.46870369582172,89.93751188538016,15.800000000000068,0
20044,80,12,891,769.4,1008.0,492849.0,5264578.0,493377.81,5265295.42,3.948883,1840.0,140.0,28,0,75.30324409631082,171.59383959287734,-238.60000000000002,1
20044,80,14,891,769.4,1008.0,492849.0,5264578.0,493377.81,5265295.42,3.3823605,1840.0,140.0,28,0,75.30324409631082,171.59383959287734,-238.60000000000002,1
20044,80,13,891,769.4,1008.0,492849.0,5264578.0,493377.81,5265295.42,1.2964659,1840.0,140.0,28,0,75.30324409631082,171.59383959287734,-238.60000000000002,1
20044,22,12,1290,712.7,1008.0,492849.0,5264578.0,491577.75,5264796.28,0.09239966,1840.0,140.0,28,0,109.02489885997863,248.4355253364891,-295.29999999999995,0
20044,22,14,1290,712.7,1008.0,492849.0,5264578.0,491577.75,5264796.28,0.087789595,1840.0,140.0,28,0,109.02489885997863,248.4355253364891,-295.29999999999995,0
20044,22,13,1290,712.7,1008.0,492849.0,5264578.0,491577.75,5264796.28,0.14979959,1840.0,140.0,28,0,109.02489885997863,248.4355253364891,-295.29999999999995,0
20044,102,12,724,819.7,1008.0,492849.0,5264578.0,492129.92,5264664.93,0.14836395,1840.0,140.0,28,0,61.1891680423446,139.43203127412255,-188.29999999999995,0
20044,102,14,724,819.7,1008.0,492849.0,5264578.0,492129.92,5264664.93,0.13618201,1840.0,140.0,28,0,61.1891680423446,139.43203127412255,-188.29999999999995,0
20044,102,13,724,819.7,1008.0,492849.0,5264578.0,492129.92,5264664.93,0.16146529,1840.0,140.0,28,0,61.1891680423446,139.43203127412255,-188.29999999999995,0
20044,36,12,423,997.3000000000001,1008.0,492849.0,5264578.0,492912.49,5264160.0,0.5053843,1840.0,140.0,28,0,35.75002497501625,81.46374202894177,-10.699999999999932,0
20044,36,14,423,997.3000000000001,1008.0,492849.0,5264578.0,492912.49,5264160.0,0.43859655,1840.0,140.0,28,0,35.75002497501625,81.46374202894177,-10.699999999999932,0
20044,36,13,423,997.3000000000001,1008.0,492849.0,5264578.0,492912.49,5264160.0,0.66603076,1840.0,140.0,28,0,35.75002497501625,81.46374202894177,-10.699999999999932,0
20044,13,12,900,873.8000000000001,1008.0,492849.0,5264578.0,492301.06,5263864.62,0.13015503,1840.0,140.0,28,0,76.06388292556649,173.3271106998761,-134.19999999999993,0
